"deviceId","deviceAxis","deviceOrdinat","rssiMeasure","timestamp"
"82","339.3913846908937","242.0120689840827","-72","19/05/21 13:33:24"
"81","332.91572924848197","241.77488829499916","-72","19/05/21 13:33:24"
"63","328.8712821980216","258.87301623441454","-52","19/05/21 13:33:24"
"72","325.675502890797","269.4869120844659","-61","19/05/21 13:33:24"
"73","325.13147310374615","266.20028544955267","-61","19/05/21 13:33:24"
"68","321.096293878358","271.0266050120442","-66","19/05/21 13:33:24"
"101","315.41009868979154","255.29683090872297","-68","19/05/21 13:33:24"
"121","341.97298294820274","274.3411816919874","-68","19/05/21 13:33:24"
"179","333.8920472523573","275.01406437018346","-68","19/05/21 13:33:24"
"120","341.4097841741471","273.61333617675285","-67","19/05/21 13:33:24"
"180","332.4336230594558","271.54296441026935","-65","19/05/21 13:33:24"
"181","334.4074365861751","271.36489448087275","-64","19/05/21 13:33:24"
"122","342.5460765221193","270.6603080033983","-69","19/05/21 13:33:24"
"155","335.28995583955094","267.44500515165436","-60","19/05/21 13:33:24"
"168","327.77437929714586","276.2060635657883","-70","19/05/21 13:33:24"
"156","326.1250064274639","268.3499498486319","-64","19/05/21 13:33:24"
"167","325.69737849243967","276.11702639525055","-71","19/05/21 13:33:24"
"140","319.8334551237326","274.72768099085533","-71","19/05/21 13:33:24"
"139","317.9438326056754","271.19503100064077","-70","19/05/21 13:33:24"
"196","316.7436320513324","265.81974067456287","-68","19/05/21 13:33:24"
"136","325.9991245434925","265.0012064065245","-61","19/05/21 13:33:24"
"141","332.75633781489455","263.5143848531713","-53","19/05/21 13:33:24"
"157","349.6520616299558","263.1047039638521","-67","19/05/21 13:33:24"
"126","339.5772075232581","261.43992524779935","-61","19/05/21 13:33:24"
"125","344.4690647865363","260.8459692714832","-64","19/05/21 13:33:24"
"142","321.5884486213073","259.5995220736636","-64","19/05/21 13:33:24"

"47","348.6583696282847","273.2439572035772","-70","19/05/21 13:33:25"
"30","349.77026430498614","268.45536153217046","-68","19/05/21 13:33:25"
"77","343.60260785318013","269.83284640091205","-64","19/05/21 13:33:25"
"114","336.3428740681902","278.80773268046","-70","19/05/21 13:33:25"
"113","335.85901105159513","267.2514649542473","-57","19/05/21 13:33:25"
"115","335.7029957590147","280.4072820659631","-69","19/05/21 13:33:25"
"111","335.41216124083337","276.08550466698205","-66","19/05/21 13:33:25"
"7","341.8518868320746","250.83586044331597","-65","19/05/21 13:33:25"
"84","335.0520669390005","249.71548601499282","-62","19/05/21 13:33:25"
"8","349.88633645378127","247.36342323006437","-69","19/05/21 13:33:25"
"83","337.4924041491485","244.4668650025103","-68","19/05/21 13:33:25"
"86","353.092819793003","266.1114779507493","-69","19/05/21 13:33:25"
"29","350.27018568828277","265.4388747461446","-67","19/05/21 13:33:25"
"85","351.6810908985149","265.23096615029397","-71","19/05/21 13:33:25"
"50","344.7989224826419","262.2768447147534","-63","19/05/21 13:33:25"
"2","349.85184701127395","259.9246424442085","-65","19/05/21 13:33:25"
"88","352.825547567324","259.47865545098927","-68","19/05/21 13:33:25"
"117","334.73923160301337","259.25519743302567","-34","19/05/21 13:33:25"
"1","351.94378716577114","256.7149943124461","-69","19/05/21 13:33:25"
"3","342.29979385616775","254.87911383492684","-62","19/05/21 13:33:25"
"4","351.12375873917784","252.1224045327217","-71","19/05/21 13:33:25"
"119","334.68753371769424","259.7547510626736","-29","19/05/21 13:33:25"
"118","333.3234151066584","258.131767791265","-45","19/05/21 13:33:25"
"112","332.9192222934023","265.7126455630256","-53","19/05/21 13:33:25"
"48","331.1612851065205","264.2906977535686","-55","19/05/21 13:33:25"
"102","329.6565139460379","254.6285093777258","-58","19/05/21 13:33:25"
"56","329.07447262983345","243.457136774408","-69","19/05/21 13:33:25"
"82","339.3913846908937","242.0120689840827","-69","19/05/21 13:33:25"
"81","332.91572924848197","241.77488829499916","-69","19/05/21 13:33:25"
"63","328.8712821980216","258.87301623441454","-55","19/05/21 13:33:25"
"72","325.675502890797","269.4869120844659","-67","19/05/21 13:33:25"
"73","325.13147310374615","266.20028544955267","-62","19/05/21 13:33:25"
"68","321.096293878358","271.0266050120442","-70","19/05/21 13:33:25"
"121","341.97298294820274","274.3411816919874","-67","19/05/21 13:33:25"
"179","333.8920472523573","275.01406437018346","-68","19/05/21 13:33:25"
"120","341.4097841741471","273.61333617675285","-65","19/05/21 13:33:25"
"143","348.52202706228127","272.71723179849874","-68","19/05/21 13:33:25"
"180","332.4336230594558","271.54296441026935","-63","19/05/21 13:33:25"
"181","334.4074365861751","271.36489448087275","-65","19/05/21 13:33:25"
"122","342.5460765221193","270.6603080033983","-66","19/05/21 13:33:25"
"155","335.28995583955094","267.44500515165436","-59","19/05/21 13:33:25"
"168","327.77437929714586","276.2060635657883","-70","19/05/21 13:33:25"
"156","326.1250064274639","268.3499498486319","-65","19/05/21 13:33:25"
"167","325.69737849243967","276.11702639525055","-71","19/05/21 13:33:25"
"196","316.7436320513324","265.81974067456287","-71","19/05/21 13:33:25"
"136","325.9991245434925","265.0012064065245","-64","19/05/21 13:33:25"
"141","332.75633781489455","263.5143848531713","-57","19/05/21 13:33:25"
"157","349.6520616299558","263.1047039638521","-67","19/05/21 13:33:25"
"126","339.5772075232581","261.43992524779935","-55","19/05/21 13:33:25"
"125","344.4690647865363","260.8459692714832","-62","19/05/21 13:33:25"
"142","321.5884486213073","259.5995220736636","-68","19/05/21 13:33:25"

"45","348.17266268205276","275.8205047010064","-71","19/05/21 13:33:26"
"47","348.6583696282847","273.2439572035772","-70","19/05/21 13:33:26"
"30","349.77026430498614","268.45536153217046","-67","19/05/21 13:33:26"
"77","343.60260785318013","269.83284640091205","-62","19/05/21 13:33:26"
"114","336.3428740681902","278.80773268046","-68","19/05/21 13:33:26"
"113","335.85901105159513","267.2514649542473","-58","19/05/21 13:33:26"
"115","335.7029957590147","280.4072820659631","-70","19/05/21 13:33:26"
"111","335.41216124083337","276.08550466698205","-67","19/05/21 13:33:26"
"7","341.8518868320746","250.83586044331597","-64","19/05/21 13:33:26"
"84","335.0520669390005","249.71548601499282","-63","19/05/21 13:33:26"
"8","349.88633645378127","247.36342323006437","-71","19/05/21 13:33:26"
"5","349.0175421431946","245.8744714497827","-71","19/05/21 13:33:26"
"83","337.4924041491485","244.4668650025103","-66","19/05/21 13:33:26"
"86","353.092819793003","266.1114779507493","-67","19/05/21 13:33:26"
"29","350.27018568828277","265.4388747461446","-67","19/05/21 13:33:26"
"85","351.6810908985149","265.23096615029397","-67","19/05/21 13:33:26"
"50","344.7989224826419","262.2768447147534","-59","19/05/21 13:33:26"
"2","349.85184701127395","259.9246424442085","-65","19/05/21 13:33:26"
"88","352.825547567324","259.47865545098927","-67","19/05/21 13:33:26"
"117","334.73923160301337","259.25519743302567","-43","19/05/21 13:33:26"
"1","351.94378716577114","256.7149943124461","-67","19/05/21 13:33:26"
"3","342.29979385616775","254.87911383492684","-60","19/05/21 13:33:26"
"4","351.12375873917784","252.1224045327217","-67","19/05/21 13:33:26"
"119","334.68753371769424","259.7547510626736","-46","19/05/21 13:33:26"
"118","333.3234151066584","258.131767791265","-50","19/05/21 13:33:26"
"112","332.9192222934023","265.7126455630256","-56","19/05/21 13:33:26"
"48","331.1612851065205","264.2906977535686","-59","19/05/21 13:33:26"
"102","329.6565139460379","254.6285093777258","-63","19/05/21 13:33:26"
"56","329.07447262983345","243.457136774408","-70","19/05/21 13:33:26"
"82","339.3913846908937","242.0120689840827","-71","19/05/21 13:33:26"
"81","332.91572924848197","241.77488829499916","-69","19/05/21 13:33:26"
"63","328.8712821980216","258.87301623441454","-60","19/05/21 13:33:26"
"72","325.675502890797","269.4869120844659","-66","19/05/21 13:33:26"
"73","325.13147310374615","266.20028544955267","-65","19/05/21 13:33:26"
"68","321.096293878358","271.0266050120442","-69","19/05/21 13:33:26"
"148","344.7363029990552","278.25046856541474","-70","19/05/21 13:33:26"
"121","341.97298294820274","274.3411816919874","-69","19/05/21 13:33:26"
"179","333.8920472523573","275.01406437018346","-69","19/05/21 13:33:26"
"120","341.4097841741471","273.61333617675285","-68","19/05/21 13:33:26"
"143","348.52202706228127","272.71723179849874","-69","19/05/21 13:33:26"
"180","332.4336230594558","271.54296441026935","-64","19/05/21 13:33:26"
"181","334.4074365861751","271.36489448087275","-65","19/05/21 13:33:26"
"122","342.5460765221193","270.6603080033983","-63","19/05/21 13:33:26"
"155","335.28995583955094","267.44500515165436","-62","19/05/21 13:33:26"
"168","327.77437929714586","276.2060635657883","-70","19/05/21 13:33:26"
"156","326.1250064274639","268.3499498486319","-67","19/05/21 13:33:26"
"167","325.69737849243967","276.11702639525055","-70","19/05/21 13:33:26"
"136","325.9991245434925","265.0012064065245","-63","19/05/21 13:33:26"
"123","355.4569451905428","263.56891022113797","-72","19/05/21 13:33:26"
"141","332.75633781489455","263.5143848531713","-57","19/05/21 13:33:26"
"157","349.6520616299558","263.1047039638521","-67","19/05/21 13:33:26"
"126","339.5772075232581","261.43992524779935","-54","19/05/21 13:33:26"
"125","344.4690647865363","260.8459692714832","-58","19/05/21 13:33:26"
"142","321.5884486213073","259.5995220736636","-67","19/05/21 13:33:26"

"37","358.5175434532828","257.80068682301845","-70","19/05/21 13:33:27"
"45","348.17266268205276","275.8205047010064","-68","19/05/21 13:33:27"
"47","348.6583696282847","273.2439572035772","-66","19/05/21 13:33:27"
"30","349.77026430498614","268.45536153217046","-63","19/05/21 13:33:27"
"77","343.60260785318013","269.83284640091205","-60","19/05/21 13:33:27"
"114","336.3428740681902","278.80773268046","-70","19/05/21 13:33:27"
"113","335.85901105159513","267.2514649542473","-59","19/05/21 13:33:27"
"111","335.41216124083337","276.08550466698205","-67","19/05/21 13:33:27"
"7","341.8518868320746","250.83586044331597","-62","19/05/21 13:33:27"
"84","335.0520669390005","249.71548601499282","-63","19/05/21 13:33:27"
"8","349.88633645378127","247.36342323006437","-69","19/05/21 13:33:27"
"5","349.0175421431946","245.8744714497827","-68","19/05/21 13:33:27"
"83","337.4924041491485","244.4668650025103","-68","19/05/21 13:33:27"
"86","353.092819793003","266.1114779507493","-67","19/05/21 13:33:27"
"29","350.27018568828277","265.4388747461446","-63","19/05/21 13:33:27"
"85","351.6810908985149","265.23096615029397","-67","19/05/21 13:33:27"
"50","344.7989224826419","262.2768447147534","-54","19/05/21 13:33:27"
"2","349.85184701127395","259.9246424442085","-63","19/05/21 13:33:27"
"88","352.825547567324","259.47865545098927","-64","19/05/21 13:33:27"
"117","334.73923160301337","259.25519743302567","-53","19/05/21 13:33:27"
"1","351.94378716577114","256.7149943124461","-65","19/05/21 13:33:27"
"3","342.29979385616775","254.87911383492684","-56","19/05/21 13:33:27"
"4","351.12375873917784","252.1224045327217","-66","19/05/21 13:33:27"
"119","334.68753371769424","259.7547510626736","-52","19/05/21 13:33:27"
"118","333.3234151066584","258.131767791265","-57","19/05/21 13:33:27"
"112","332.9192222934023","265.7126455630256","-60","19/05/21 13:33:27"
"48","331.1612851065205","264.2906977535686","-62","19/05/21 13:33:27"
"102","329.6565139460379","254.6285093777258","-63","19/05/21 13:33:27"
"82","339.3913846908937","242.0120689840827","-70","19/05/21 13:33:27"
"81","332.91572924848197","241.77488829499916","-72","19/05/21 13:33:27"
"63","328.8712821980216","258.87301623441454","-61","19/05/21 13:33:27"
"72","325.675502890797","269.4869120844659","-68","19/05/21 13:33:27"
"73","325.13147310374615","266.20028544955267","-65","19/05/21 13:33:27"
"148","344.7363029990552","278.25046856541474","-71","19/05/21 13:33:27"
"144","351.56826608376315","275.52271573648625","-69","19/05/21 13:33:27"
"121","341.97298294820274","274.3411816919874","-67","19/05/21 13:33:27"
"179","333.8920472523573","275.01406437018346","-69","19/05/21 13:33:27"
"120","341.4097841741471","273.61333617675285","-67","19/05/21 13:33:27"
"143","348.52202706228127","272.71723179849874","-66","19/05/21 13:33:27"
"180","332.4336230594558","271.54296441026935","-64","19/05/21 13:33:27"
"181","334.4074365861751","271.36489448087275","-64","19/05/21 13:33:27"
"122","342.5460765221193","270.6603080033983","-62","19/05/21 13:33:27"
"155","335.28995583955094","267.44500515165436","-60","19/05/21 13:33:27"
"156","326.1250064274639","268.3499498486319","-69","19/05/21 13:33:27"
"136","325.9991245434925","265.0012064065245","-66","19/05/21 13:33:27"
"123","355.4569451905428","263.56891022113797","-67","19/05/21 13:33:27"
"141","332.75633781489455","263.5143848531713","-61","19/05/21 13:33:27"
"157","349.6520616299558","263.1047039638521","-64","19/05/21 13:33:27"
"126","339.5772075232581","261.43992524779935","-52","19/05/21 13:33:27"
"125","344.4690647865363","260.8459692714832","-56","19/05/21 13:33:27"
"142","321.5884486213073","259.5995220736636","-71","19/05/21 13:33:27"

"36","359.9403490216346","265.00092130262544","-69","19/05/21 13:33:28"
"31","358.7998041162236","253.13768634322625","-70","19/05/21 13:33:28"
"37","358.5175434532828","257.80068682301845","-67","19/05/21 13:33:28"
"45","348.17266268205276","275.8205047010064","-68","19/05/21 13:33:28"
"47","348.6583696282847","273.2439572035772","-68","19/05/21 13:33:28"
"30","349.77026430498614","268.45536153217046","-63","19/05/21 13:33:28"
"77","343.60260785318013","269.83284640091205","-59","19/05/21 13:33:28"
"114","336.3428740681902","278.80773268046","-68","19/05/21 13:33:28"
"113","335.85901105159513","267.2514649542473","-61","19/05/21 13:33:28"
"111","335.41216124083337","276.08550466698205","-69","19/05/21 13:33:28"
"7","341.8518868320746","250.83586044331597","-59","19/05/21 13:33:28"
"84","335.0520669390005","249.71548601499282","-63","19/05/21 13:33:28"
"8","349.88633645378127","247.36342323006437","-68","19/05/21 13:33:28"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:28"
"83","337.4924041491485","244.4668650025103","-66","19/05/21 13:33:28"
"86","353.092819793003","266.1114779507493","-63","19/05/21 13:33:28"
"29","350.27018568828277","265.4388747461446","-63","19/05/21 13:33:28"
"85","351.6810908985149","265.23096615029397","-62","19/05/21 13:33:28"
"50","344.7989224826419","262.2768447147534","-49","19/05/21 13:33:28"
"2","349.85184701127395","259.9246424442085","-61","19/05/21 13:33:28"
"88","352.825547567324","259.47865545098927","-65","19/05/21 13:33:28"
"117","334.73923160301337","259.25519743302567","-58","19/05/21 13:33:28"
"1","351.94378716577114","256.7149943124461","-62","19/05/21 13:33:28"
"3","342.29979385616775","254.87911383492684","-55","19/05/21 13:33:28"
"4","351.12375873917784","252.1224045327217","-64","19/05/21 13:33:28"
"119","334.68753371769424","259.7547510626736","-59","19/05/21 13:33:28"
"118","333.3234151066584","258.131767791265","-58","19/05/21 13:33:28"
"112","332.9192222934023","265.7126455630256","-64","19/05/21 13:33:28"
"48","331.1612851065205","264.2906977535686","-64","19/05/21 13:33:28"
"102","329.6565139460379","254.6285093777258","-64","19/05/21 13:33:28"
"82","339.3913846908937","242.0120689840827","-71","19/05/21 13:33:28"
"63","328.8712821980216","258.87301623441454","-66","19/05/21 13:33:28"
"72","325.675502890797","269.4869120844659","-70","19/05/21 13:33:28"
"73","325.13147310374615","266.20028544955267","-68","19/05/21 13:33:28"
"148","344.7363029990552","278.25046856541474","-71","19/05/21 13:33:28"
"145","353.38483852196","275.86261701836827","-72","19/05/21 13:33:28"
"144","351.56826608376315","275.52271573648625","-71","19/05/21 13:33:28"
"121","341.97298294820274","274.3411816919874","-68","19/05/21 13:33:28"
"179","333.8920472523573","275.01406437018346","-67","19/05/21 13:33:28"
"120","341.4097841741471","273.61333617675285","-66","19/05/21 13:33:28"
"143","348.52202706228127","272.71723179849874","-67","19/05/21 13:33:28"
"180","332.4336230594558","271.54296441026935","-65","19/05/21 13:33:28"
"181","334.4074365861751","271.36489448087275","-66","19/05/21 13:33:28"
"122","342.5460765221193","270.6603080033983","-63","19/05/21 13:33:28"
"155","335.28995583955094","267.44500515165436","-62","19/05/21 13:33:28"
"156","326.1250064274639","268.3499498486319","-71","19/05/21 13:33:28"
"136","325.9991245434925","265.0012064065245","-70","19/05/21 13:33:28"
"123","355.4569451905428","263.56891022113797","-65","19/05/21 13:33:28"
"141","332.75633781489455","263.5143848531713","-62","19/05/21 13:33:28"
"157","349.6520616299558","263.1047039638521","-59","19/05/21 13:33:28"
"126","339.5772075232581","261.43992524779935","-52","19/05/21 13:33:28"
"125","344.4690647865363","260.8459692714832","-53","19/05/21 13:33:28"

"36","359.9403490216346","265.00092130262544","-67","19/05/21 13:33:29"
"31","358.7998041162236","253.13768634322625","-68","19/05/21 13:33:29"
"37","358.5175434532828","257.80068682301845","-67","19/05/21 13:33:29"
"45","348.17266268205276","275.8205047010064","-66","19/05/21 13:33:29"
"47","348.6583696282847","273.2439572035772","-66","19/05/21 13:33:29"
"30","349.77026430498614","268.45536153217046","-61","19/05/21 13:33:29"
"77","343.60260785318013","269.83284640091205","-62","19/05/21 13:33:29"
"114","336.3428740681902","278.80773268046","-69","19/05/21 13:33:29"
"113","335.85901105159513","267.2514649542473","-63","19/05/21 13:33:29"
"111","335.41216124083337","276.08550466698205","-69","19/05/21 13:33:29"
"7","341.8518868320746","250.83586044331597","-61","19/05/21 13:33:29"
"84","335.0520669390005","249.71548601499282","-66","19/05/21 13:33:29"
"8","349.88633645378127","247.36342323006437","-65","19/05/21 13:33:29"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:29"
"83","337.4924041491485","244.4668650025103","-68","19/05/21 13:33:29"
"86","353.092819793003","266.1114779507493","-62","19/05/21 13:33:29"
"29","350.27018568828277","265.4388747461446","-58","19/05/21 13:33:29"
"85","351.6810908985149","265.23096615029397","-58","19/05/21 13:33:29"
"50","344.7989224826419","262.2768447147534","-39","19/05/21 13:33:29"
"2","349.85184701127395","259.9246424442085","-53","19/05/21 13:33:29"
"88","352.825547567324","259.47865545098927","-59","19/05/21 13:33:29"
"117","334.73923160301337","259.25519743302567","-61","19/05/21 13:33:29"
"1","351.94378716577114","256.7149943124461","-61","19/05/21 13:33:29"
"3","342.29979385616775","254.87911383492684","-56","19/05/21 13:33:29"
"4","351.12375873917784","252.1224045327217","-62","19/05/21 13:33:29"
"119","334.68753371769424","259.7547510626736","-62","19/05/21 13:33:29"
"118","333.3234151066584","258.131767791265","-64","19/05/21 13:33:29"
"112","332.9192222934023","265.7126455630256","-62","19/05/21 13:33:29"
"48","331.1612851065205","264.2906977535686","-65","19/05/21 13:33:29"
"102","329.6565139460379","254.6285093777258","-67","19/05/21 13:33:29"
"82","339.3913846908937","242.0120689840827","-69","19/05/21 13:33:29"
"63","328.8712821980216","258.87301623441454","-68","19/05/21 13:33:29"
"73","325.13147310374615","266.20028544955267","-71","19/05/21 13:33:29"
"148","344.7363029990552","278.25046856541474","-71","19/05/21 13:33:29"
"145","353.38483852196","275.86261701836827","-70","19/05/21 13:33:29"
"144","351.56826608376315","275.52271573648625","-69","19/05/21 13:33:29"
"121","341.97298294820274","274.3411816919874","-67","19/05/21 13:33:29"
"179","333.8920472523573","275.01406437018346","-70","19/05/21 13:33:29"
"120","341.4097841741471","273.61333617675285","-64","19/05/21 13:33:29"
"143","348.52202706228127","272.71723179849874","-66","19/05/21 13:33:29"
"180","332.4336230594558","271.54296441026935","-67","19/05/21 13:33:29"
"181","334.4074365861751","271.36489448087275","-68","19/05/21 13:33:29"
"122","342.5460765221193","270.6603080033983","-62","19/05/21 13:33:29"
"155","335.28995583955094","267.44500515165436","-66","19/05/21 13:33:29"
"136","325.9991245434925","265.0012064065245","-72","19/05/21 13:33:29"
"123","355.4569451905428","263.56891022113797","-67","19/05/21 13:33:29"
"141","332.75633781489455","263.5143848531713","-63","19/05/21 13:33:29"
"157","349.6520616299558","263.1047039638521","-58","19/05/21 13:33:29"
"126","339.5772075232581","261.43992524779935","-56","19/05/21 13:33:29"
"125","344.4690647865363","260.8459692714832","-53","19/05/21 13:33:29"

"36","359.9403490216346","265.00092130262544","-65","19/05/21 13:33:30"
"31","358.7998041162236","253.13768634322625","-66","19/05/21 13:33:30"
"37","358.5175434532828","257.80068682301845","-65","19/05/21 13:33:30"
"46","355.4313011140463","277.69498950818524","-71","19/05/21 13:33:30"
"45","348.17266268205276","275.8205047010064","-66","19/05/21 13:33:30"
"47","348.6583696282847","273.2439572035772","-64","19/05/21 13:33:30"
"30","349.77026430498614","268.45536153217046","-61","19/05/21 13:33:30"
"77","343.60260785318013","269.83284640091205","-61","19/05/21 13:33:30"
"113","335.85901105159513","267.2514649542473","-64","19/05/21 13:33:30"
"111","335.41216124083337","276.08550466698205","-69","19/05/21 13:33:30"
"7","341.8518868320746","250.83586044331597","-61","19/05/21 13:33:30"
"84","335.0520669390005","249.71548601499282","-66","19/05/21 13:33:30"
"8","349.88633645378127","247.36342323006437","-65","19/05/21 13:33:30"
"5","349.0175421431946","245.8744714497827","-68","19/05/21 13:33:30"
"83","337.4924041491485","244.4668650025103","-71","19/05/21 13:33:30"
"86","353.092819793003","266.1114779507493","-61","19/05/21 13:33:30"
"29","350.27018568828277","265.4388747461446","-55","19/05/21 13:33:30"
"85","351.6810908985149","265.23096615029397","-59","19/05/21 13:33:30"
"50","344.7989224826419","262.2768447147534","-41","19/05/21 13:33:30"
"2","349.85184701127395","259.9246424442085","-47","19/05/21 13:33:30"
"88","352.825547567324","259.47865545098927","-56","19/05/21 13:33:30"
"117","334.73923160301337","259.25519743302567","-62","19/05/21 13:33:30"
"1","351.94378716577114","256.7149943124461","-56","19/05/21 13:33:30"
"3","342.29979385616775","254.87911383492684","-55","19/05/21 13:33:30"
"4","351.12375873917784","252.1224045327217","-61","19/05/21 13:33:30"
"119","334.68753371769424","259.7547510626736","-62","19/05/21 13:33:30"
"118","333.3234151066584","258.131767791265","-64","19/05/21 13:33:30"
"112","332.9192222934023","265.7126455630256","-67","19/05/21 13:33:30"
"48","331.1612851065205","264.2906977535686","-65","19/05/21 13:33:30"
"102","329.6565139460379","254.6285093777258","-68","19/05/21 13:33:30"
"82","339.3913846908937","242.0120689840827","-71","19/05/21 13:33:30"
"6","346.39106863933546","240.6922782261207","-69","19/05/21 13:33:30"
"63","328.8712821980216","258.87301623441454","-67","19/05/21 13:33:30"
"146","358.6798575351867","275.23877997943384","-70","19/05/21 13:33:30"
"148","344.7363029990552","278.25046856541474","-71","19/05/21 13:33:30"
"145","353.38483852196","275.86261701836827","-67","19/05/21 13:33:30"
"144","351.56826608376315","275.52271573648625","-66","19/05/21 13:33:30"
"121","341.97298294820274","274.3411816919874","-66","19/05/21 13:33:30"
"179","333.8920472523573","275.01406437018346","-71","19/05/21 13:33:30"
"120","341.4097841741471","273.61333617675285","-66","19/05/21 13:33:30"
"143","348.52202706228127","272.71723179849874","-63","19/05/21 13:33:30"
"180","332.4336230594558","271.54296441026935","-70","19/05/21 13:33:30"
"181","334.4074365861751","271.36489448087275","-68","19/05/21 13:33:30"
"122","342.5460765221193","270.6603080033983","-64","19/05/21 13:33:30"
"155","335.28995583955094","267.44500515165436","-67","19/05/21 13:33:30"
"123","355.4569451905428","263.56891022113797","-62","19/05/21 13:33:30"
"141","332.75633781489455","263.5143848531713","-65","19/05/21 13:33:30"
"157","349.6520616299558","263.1047039638521","-58","19/05/21 13:33:30"
"126","339.5772075232581","261.43992524779935","-59","19/05/21 13:33:30"
"125","344.4690647865363","260.8459692714832","-52","19/05/21 13:33:30"

"49","366.46197180445876","261.9711148206998","-71","19/05/21 13:33:31"
"36","359.9403490216346","265.00092130262544","-66","19/05/21 13:33:31"
"31","358.7998041162236","253.13768634322625","-63","19/05/21 13:33:31"
"37","358.5175434532828","257.80068682301845","-62","19/05/21 13:33:31"
"46","355.4313011140463","277.69498950818524","-70","19/05/21 13:33:31"
"45","348.17266268205276","275.8205047010064","-68","19/05/21 13:33:31"
"47","348.6583696282847","273.2439572035772","-66","19/05/21 13:33:31"
"30","349.77026430498614","268.45536153217046","-58","19/05/21 13:33:31"
"77","343.60260785318013","269.83284640091205","-61","19/05/21 13:33:31"
"113","335.85901105159513","267.2514649542473","-66","19/05/21 13:33:31"
"7","341.8518868320746","250.83586044331597","-64","19/05/21 13:33:31"
"84","335.0520669390005","249.71548601499282","-70","19/05/21 13:33:31"
"8","349.88633645378127","247.36342323006437","-67","19/05/21 13:33:31"
"5","349.0175421431946","245.8744714497827","-66","19/05/21 13:33:31"
"83","337.4924041491485","244.4668650025103","-70","19/05/21 13:33:31"
"86","353.092819793003","266.1114779507493","-58","19/05/21 13:33:31"
"29","350.27018568828277","265.4388747461446","-53","19/05/21 13:33:31"
"85","351.6810908985149","265.23096615029397","-55","19/05/21 13:33:31"
"50","344.7989224826419","262.2768447147534","-52","19/05/21 13:33:31"
"2","349.85184701127395","259.9246424442085","-34","19/05/21 13:33:31"
"88","352.825547567324","259.47865545098927","-50","19/05/21 13:33:31"
"117","334.73923160301337","259.25519743302567","-67","19/05/21 13:33:31"
"1","351.94378716577114","256.7149943124461","-52","19/05/21 13:33:31"
"3","342.29979385616775","254.87911383492684","-61","19/05/21 13:33:31"
"4","351.12375873917784","252.1224045327217","-61","19/05/21 13:33:31"
"119","334.68753371769424","259.7547510626736","-67","19/05/21 13:33:31"
"118","333.3234151066584","258.131767791265","-67","19/05/21 13:33:31"
"112","332.9192222934023","265.7126455630256","-67","19/05/21 13:33:31"
"48","331.1612851065205","264.2906977535686","-70","19/05/21 13:33:31"
"102","329.6565139460379","254.6285093777258","-72","19/05/21 13:33:31"
"63","328.8712821980216","258.87301623441454","-70","19/05/21 13:33:31"
"127","359.81387073729917","276.0867776957101","-71","19/05/21 13:33:31"
"146","358.6798575351867","275.23877997943384","-71","19/05/21 13:33:31"
"147","358.4098017766982","277.0254015996043","-70","19/05/21 13:33:31"
"183","353.52739100046415","278.8384098681249","-71","19/05/21 13:33:31"
"148","344.7363029990552","278.25046856541474","-68","19/05/21 13:33:31"
"145","353.38483852196","275.86261701836827","-69","19/05/21 13:33:31"
"144","351.56826608376315","275.52271573648625","-68","19/05/21 13:33:31"
"121","341.97298294820274","274.3411816919874","-68","19/05/21 13:33:31"
"120","341.4097841741471","273.61333617675285","-69","19/05/21 13:33:31"
"143","348.52202706228127","272.71723179849874","-63","19/05/21 13:33:31"
"181","334.4074365861751","271.36489448087275","-70","19/05/21 13:33:31"
"122","342.5460765221193","270.6603080033983","-66","19/05/21 13:33:31"
"155","335.28995583955094","267.44500515165436","-68","19/05/21 13:33:31"
"135","365.58927303338476","265.14258956120653","-69","19/05/21 13:33:31"
"123","355.4569451905428","263.56891022113797","-62","19/05/21 13:33:31"
"141","332.75633781489455","263.5143848531713","-67","19/05/21 13:33:31"
"157","349.6520616299558","263.1047039638521","-55","19/05/21 13:33:31"
"126","339.5772075232581","261.43992524779935","-64","19/05/21 13:33:31"
"125","344.4690647865363","260.8459692714832","-54","19/05/21 13:33:31"

"49","366.46197180445876","261.9711148206998","-66","19/05/21 13:33:32"
"36","359.9403490216346","265.00092130262544","-63","19/05/21 13:33:32"
"31","358.7998041162236","253.13768634322625","-63","19/05/21 13:33:32"
"37","358.5175434532828","257.80068682301845","-57","19/05/21 13:33:32"
"46","355.4313011140463","277.69498950818524","-67","19/05/21 13:33:32"
"45","348.17266268205276","275.8205047010064","-66","19/05/21 13:33:32"
"47","348.6583696282847","273.2439572035772","-65","19/05/21 13:33:32"
"30","349.77026430498614","268.45536153217046","-60","19/05/21 13:33:32"
"77","343.60260785318013","269.83284640091205","-64","19/05/21 13:33:32"
"113","335.85901105159513","267.2514649542473","-68","19/05/21 13:33:32"
"7","341.8518868320746","250.83586044331597","-67","19/05/21 13:33:32"
"84","335.0520669390005","249.71548601499282","-70","19/05/21 13:33:32"
"8","349.88633645378127","247.36342323006437","-64","19/05/21 13:33:32"
"5","349.0175421431946","245.8744714497827","-67","19/05/21 13:33:32"
"86","353.092819793003","266.1114779507493","-56","19/05/21 13:33:32"
